Object_ID,Provinsi,Tanggal,Kasus_Terkonfirmasi_Akumulatif,Penambahan_Harian_Kasus_Terkonf,Kasus_Sembuh_Akumulatif,Penambahan_Harian_Kasus_Sembuh,Kasus_Meninggal_Akumulatif,Penambahan_Harian_Kasus_Meningg,Kasus_Aktif_Akumulatif,CFR_Harian,RI_Harian,FID,ObjectId
1655,Jawa Tengah,2020/04/18 00:00:00+00,329,25,44,8,41,0,244,12,13,1655,5226
1656,Jawa Timur,2020/04/18 00:00:00+00,555,33,96,2,49,3,410,9,17,1656,5227
1657,Kalimantan Barat,2020/04/18 00:00:00+00,21,0,5,0,3,0,13,14,24,1657,5228
1658,Kalimantan Timur,2020/04/18 00:00:00+00,54,10,11,1,1,0,42,2,20,1658,5229
1659,Kalimantan Tengah,2020/04/18 00:00:00+00,41,6,8,0,2,0,31,5,20,1659,5230
1660,Kalimantan Selatan,2020/04/18 00:00:00+00,92,18,6,0,6,0,80,7,7,1660,5231
1661,Kalimantan Utara,2020/04/18 00:00:00+00,50,3,2,0,1,0,47,2,4,1661,5232
1662,Kepulauan Riau,2020/04/18 00:00:00+00,79,21,6,1,7,0,66,9,8,1662,5233
1663,Nusa Tenggara Barat,2020/04/18 00:00:00+00,55,4,2,0,2,0,51,4,4,1663,5234
1664,Sumatera Selatan,2020/04/18 00:00:00+00,84,30,5,0,2,0,77,2,6,1664,5235
1665,Sumatera Barat,2020/04/18 00:00:00+00,71,9,13,2,7,1,51,10,18,1665,5236
1666,Sulawesi Utara,2020/04/18 00:00:00+00,20,2,5,0,2,0,13,10,25,1666,5237
1667,Sumatera Utara,2020/04/18 00:00:00+00,79,0,12,0,9,0,58,11,15,1667,5238
1668,Sulawesi Tenggara,2020/04/18 00:00:00+00,28,1,4,0,2,1,22,7,14,1668,5239
1669,Sulawesi Selatan,2020/04/18 00:00:00+00,343,11,43,0,25,2,275,7,13,1669,5240
1670,Sulawesi Tengah,2020/04/18 00:00:00+00,24,0,2,0,3,0,19,13,8,1670,5241
1671,Lampung,2020/04/18 00:00:00+00,26,0,10,0,5,0,11,19,38,1671,5242
1672,Riau,2020/04/18 00:00:00+00,30,4,9,0,4,0,17,13,30,1672,5243
1673,Maluku Utara,2020/04/18 00:00:00+00,4,0,2,0,0,0,2,0,50,1673,5244
1674,Maluku,2020/04/18 00:00:00+00,17,3,6,5,0,0,11,0,35,1674,5245
1675,Papua Barat,2020/04/18 00:00:00+00,5,0,0,0,1,0,4,20,0,1675,5246
1676,Papua,2020/04/18 00:00:00+00,95,6,18,3,6,0,71,6,19,1676,5247
1677,Sulawesi Barat,2020/04/18 00:00:00+00,7,0,1,0,1,0,5,14,14,1677,5248
1678,Nusa Tenggara Timur,2020/04/18 00:00:00+00,1,0,0,0,0,0,1,0,0,1678,5249
1679,Gorontalo,2020/04/18 00:00:00+00,4,0,0,0,0,0,4,0,0,1679,5250
1680,Indonesia,2020/04/18 00:00:00+00,26,0,0,0,0,0,26,0,0,1680,5251
1681,Aceh,2020/04/19 00:00:00+00,7,1,4,0,1,0,2,14,57,1681,5252
1682,Bali,2020/04/19 00:00:00+00,135,4,38,2,3,0,94,2,28,1682,5253
1683,Banten,2020/04/19 00:00:00+00,324,3,9,0,34,0,281,10,3,1683,5254
1684,Kepulauan Bangka Belitung,2020/04/19 00:00:00+00,7,1,0,0,1,0,6,14,0,1684,5255
1685,Bengkulu,2020/04/19 00:00:00+00,4,0,0,0,1,0,3,25,0,1685,5256
1686,Daerah Istimewa Yogyakarta,2020/04/19 00:00:00+00,67,0,27,1,7,0,33,10,40,1686,5257
1687,DKI Jakarta,2020/04/19 00:00:00+00,3032,108,234,29,287,34,2511,9,8,1687,5258
1688,Jambi,2020/04/19 00:00:00+00,8,0,0,0,0,0,8,0,0,1688,5259
1689,Jawa Barat,2020/04/19 00:00:00+00,696,55,45,4,59,3,592,8,6,1689,5260
1690,Jawa Tengah,2020/04/19 00:00:00+00,349,20,51,7,44,3,254,13,15,1690,5261
1691,Jawa Timur,2020/04/19 00:00:00+00,590,35,98,2,54,5,438,9,17,1691,5262
1692,Kalimantan Barat,2020/04/19 00:00:00+00,21,0,6,1,3,0,12,14,29,1692,5263
1693,Kalimantan Timur,2020/04/19 00:00:00+00,59,5,11,0,1,0,47,2,19,1693,5264
1694,Kalimantan Tengah,2020/04/19 00:00:00+00,46,5,8,0,2,0,36,4,17,1694,5265
1695,Kalimantan Selatan,2020/04/19 00:00:00+00,96,4,6,0,6,0,84,6,6,1695,5266
1696,Kalimantan Utara,2020/04/19 00:00:00+00,69,19,2,0,1,0,66,1,3,1696,5267
1697,Kepulauan Riau,2020/04/19 00:00:00+00,79,0,6,0,7,0,66,9,8,1697,5268
1698,Nusa Tenggara Barat,2020/04/19 00:00:00+00,61,6,11,9,3,1,47,5,18,1698,5269
1699,Sumatera Selatan,2020/04/19 00:00:00+00,89,5,5,0,3,1,81,3,6,1699,5270
1700,Sumatera Barat,2020/04/19 00:00:00+00,72,1,13,0,7,0,52,10,18,1700,5271
1701,Sulawesi Utara,2020/04/19 00:00:00+00,20,0,5,0,2,0,13,10,25,1701,5272
1702,Sumatera Utara,2020/04/19 00:00:00+00,81,2,12,0,9,0,60,11,15,1702,5273
1703,Sulawesi Tenggara,2020/04/19 00:00:00+00,37,9,4,0,2,0,31,5,11,1703,5274
1704,Sulawesi Selatan,2020/04/19 00:00:00+00,370,27,43,0,25,0,302,7,12,1704,5275
1705,Sulawesi Tengah,2020/04/19 00:00:00+00,27,3,2,0,3,0,22,11,7,1705,5276
1706,Lampung,2020/04/19 00:00:00+00,26,0,10,0,5,0,11,19,38,1706,5277
1707,Riau,2020/04/19 00:00:00+00,30,0,9,0,4,0,17,13,30,1707,5278
1708,Maluku Utara,2020/04/19 00:00:00+00,4,0,2,0,0,0,2,0,50,1708,5279
1709,Maluku,2020/04/19 00:00:00+00,17,0,6,0,0,0,11,0,35,1709,5280
1710,Papua Barat,2020/04/19 00:00:00+00,7,2,0,0,1,0,6,14,0,1710,5281
1711,Papua,2020/04/19 00:00:00+00,107,12,18,0,6,0,83,6,17,1711,5282
1712,Sulawesi Barat,2020/04/19 00:00:00+00,7,0,1,0,1,0,5,14,14,1712,5283
1713,Nusa Tenggara Timur,2020/04/19 00:00:00+00,1,0,0,0,0,0,1,0,0,1713,5284
1714,Gorontalo,2020/04/19 00:00:00+00,4,0,0,0,0,0,4,0,0,1714,5285
1715,Indonesia,2020/04/19 00:00:00+00,26,0,0,0,0,0,26,0,0,1715,5286
1716,Aceh,2020/04/20 00:00:00+00,7,0,4,0,1,0,2,14,57,1716,5287
1717,Bali,2020/04/20 00:00:00+00,140,5,42,4,3,0,95,2,30,1717,5288
1718,Banten,2020/04/20 00:00:00+00,341,29,17,8,35,1,289,10,5,1718,5289
1719,Kepulauan Bangka Belitung,2020/04/20 00:00:00+00,7,0,1,1,1,0,5,14,14,1719,5290
1720,Bengkulu,2020/04/20 00:00:00+00,4,0,0,0,1,0,3,25,0,1720,5291
1721,Daerah Istimewa Yogyakarta,2020/04/20 00:00:00+00,69,2,28,1,7,0,34,10,41,1721,5292
1722,DKI Jakarta,2020/04/20 00:00:00+00,3097,79,230,0,287,0,2580,9,7,1722,5293
1723,Jambi,2020/04/20 00:00:00+00,8,0,1,1,0,0,7,0,13,1723,5294
1724,Jawa Barat,2020/04/20 00:00:00+00,747,25,56,7,62,3,629,8,7,1724,5295
1725,Jawa Tengah,2020/04/20 00:00:00+00,351,3,51,0,44,0,256,13,15,1725,5296
1726,Jawa Timur,2020/04/20 00:00:00+00,590,0,98,0,56,2,436,9,17,1726,5297
1727,Kalimantan Barat,2020/04/20 00:00:00+00,21,0,6,0,3,0,12,14,29,1727,5298
1728,Kalimantan Timur,2020/04/20 00:00:00+00,63,4,11,0,1,0,51,2,17,1728,5299
1729,Kalimantan Tengah,2020/04/20 00:00:00+00,60,14,9,1,3,1,48,5,15,1729,5300
1730,Kalimantan Selatan,2020/04/20 00:00:00+00,96,0,9,3,6,0,81,6,9,1730,5301
1731,Kalimantan Utara,2020/04/20 00:00:00+00,74,5,2,0,1,0,71,1,3,1731,5302
1732,Kepulauan Riau,2020/04/20 00:00:00+00,79,0,6,0,7,0,66,9,8,1732,5303
1733,Nusa Tenggara Barat,2020/04/20 00:00:00+00,72,11,11,0,4,1,57,6,15,1733,5304
1734,Sumatera Selatan,2020/04/20 00:00:00+00,89,0,5,0,3,0,81,3,6,1734,5305
1735,Sumatera Barat,2020/04/20 00:00:00+00,74,2,13,0,7,0,54,9,18,1735,5306
1736,Sulawesi Utara,2020/04/20 00:00:00+00,20,0,5,0,2,0,13,10,25,1736,5307
1737,Sumatera Utara,2020/04/20 00:00:00+00,83,2,13,1,9,0,61,11,16,1737,5308
1738,Sulawesi Tenggara,2020/04/20 00:00:00+00,37,0,4,0,2,0,31,5,11,1738,5309
1739,Sulawesi Selatan,2020/04/20 00:00:00+00,370,0,63,20,25,0,282,7,17,1739,5310
1740,Sulawesi Tengah,2020/04/20 00:00:00+00,27,0,2,0,3,0,22,11,7,1740,5311
1741,Lampung,2020/04/20 00:00:00+00,26,0,10,0,5,0,11,19,38,1741,5312
1742,Riau,2020/04/20 00:00:00+00,34,4,9,0,4,0,21,12,26,1742,5313
1743,Maluku Utara,2020/04/20 00:00:00+00,4,0,2,0,0,0,2,0,50,1743,5314
1744,Maluku,2020/04/20 00:00:00+00,17,0,10,4,0,0,7,0,59,1744,5315
1745,Papua Barat,2020/04/20 00:00:00+00,7,0,0,0,1,0,6,14,0,1745,5316
1746,Papua,2020/04/20 00:00:00+00,107,0,28,10,6,0,73,6,26,1746,5317
1747,Sulawesi Barat,2020/04/20 00:00:00+00,7,0,1,0,1,0,5,14,14,1747,5318
1748,Nusa Tenggara Timur,2020/04/20 00:00:00+00,1,0,0,0,0,0,1,0,0,1748,5319
1749,Gorontalo,2020/04/20 00:00:00+00,4,0,0,0,0,0,4,0,0,1749,5320
1750,Indonesia,2020/04/20 00:00:00+00,27,0,0,0,0,0,27,0,0,1750,5321
1751,Aceh,2020/04/21 00:00:00+00,7,0,4,0,1,0,2,14,57,1751,5322
1752,Bali,2020/04/21 00:00:00+00,150,10,42,0,3,0,105,2,28,1752,5323
1753,Banten,2020/04/21 00:00:00+00,341,0,17,0,35,0,289,10,5,1753,5324
1754,Kepulauan Bangka Belitung,2020/04/21 00:00:00+00,8,1,2,1,1,0,5,13,25,1754,5325
1755,Bengkulu,2020/04/21 00:00:00+00,8,4,1,1,1,0,6,13,13,1755,5326
1756,Daerah Istimewa Yogyakarta,2020/04/21 00:00:00+00,72,3,30,2,7,0,35,10,42,1756,5327
1757,DKI Jakarta,2020/04/21 00:00:00+00,3260,163,286,56,298,11,2676,9,9,1757,5328
1758,Jambi,2020/04/21 00:00:00+00,13,5,1,0,0,0,12,0,8,1758,5329
1759,Jawa Barat,2020/04/21 00:00:00+00,756,9,75,19,68,6,613,9,10,1759,5330
1760,Jawa Tengah,2020/04/21 00:00:00+00,449,98,51,0,44,0,354,10,11,1760,5331
1761,Jawa Timur,2020/04/21 00:00:00+00,603,13,100,2,56,0,447,9,17,1761,5332
1762,Kalimantan Barat,2020/04/21 00:00:00+00,27,6,7,1,3,0,17,11,26,1762,5333
1763,Kalimantan Timur,2020/04/21 00:00:00+00,68,5,11,0,1,0,56,1,16,1763,5334
1764,Kalimantan Tengah,2020/04/21 00:00:00+00,67,7,9,0,4,1,54,6,13,1764,5335
1765,Kalimantan Selatan,2020/04/21 00:00:00+00,98,2,9,0,6,0,83,6,9,1765,5336
1766,Kalimantan Utara,2020/04/21 00:00:00+00,77,3,2,0,1,0,74,1,3,1766,5337
1767,Kepulauan Riau,2020/04/21 00:00:00+00,81,2,8,2,8,1,65,10,10,1767,5338
1768,Nusa Tenggara Barat,2020/04/21 00:00:00+00,93,21,11,0,4,0,78,4,12,1768,5339
1769,Sumatera Selatan,2020/04/21 00:00:00+00,89,0,5,0,3,0,81,3,6,1769,5340
1770,Sumatera Barat,2020/04/21 00:00:00+00,76,2,13,0,7,0,56,9,17,1770,5341
1771,Sulawesi Utara,2020/04/21 00:00:00+00,20,0,5,0,3,1,12,15,25,1771,5342
1772,Sumatera Utara,2020/04/21 00:00:00+00,84,1,13,0,9,0,62,11,15,1772,5343
1773,Sulawesi Tenggara,2020/04/21 00:00:00+00,37,0,4,0,2,0,31,5,11,1773,5344
1774,Sulawesi Selatan,2020/04/21 00:00:00+00,374,4,73,10,30,5,271,8,20,1774,5345
1775,Sulawesi Tengah,2020/04/21 00:00:00+00,27,0,3,1,3,0,21,11,11,1775,5346
1776,Lampung,2020/04/21 00:00:00+00,27,1,10,0,5,0,12,19,37,1776,5347
1777,Riau,2020/04/21 00:00:00+00,35,1,9,0,4,0,22,11,26,1777,5348
1778,Maluku Utara,2020/04/21 00:00:00+00,4,0,2,0,0,0,2,0,50,1778,5349
1779,Maluku,2020/04/21 00:00:00+00,17,0,10,0,0,0,7,0,59,1779,5350
1780,Papua Barat,2020/04/21 00:00:00+00,7,0,0,0,1,0,6,14,0,1780,5351
1781,Papua,2020/04/21 00:00:00+00,118,11,28,0,6,0,84,5,24,1781,5352
1782,Sulawesi Barat,2020/04/21 00:00:00+00,7,0,1,0,1,0,5,14,14,1782,5353
1783,Nusa Tenggara Timur,2020/04/21 00:00:00+00,1,0,0,0,0,0,1,0,0,1783,5354
1784,Gorontalo,2020/04/21 00:00:00+00,7,3,0,0,1,1,6,14,0,1784,5355
1785,Indonesia,2020/04/21 00:00:00+00,27,0,0,0,0,0,27,0,0,1785,5356
1786,Aceh,2020/04/22 00:00:00+00,7,0,4,0,1,0,2,14,57,1786,5357
1787,Bali,2020/04/22 00:00:00+00,152,2,47,5,4,1,101,3,31,1787,5358
1788,Banten,2020/04/22 00:00:00+00,337,-4,29,12,35,0,273,10,9,1788,5359
1789,Kepulauan Bangka Belitung,2020/04/22 00:00:00+00,8,0,2,0,1,0,5,13,25,1789,5360
1790,Bengkulu,2020/04/22 00:00:00+00,8,0,1,0,1,0,6,13,13,1790,5361
1791,Daerah Istimewa Yogyakarta,2020/04/22 00:00:00+00,75,3,30,0,7,0,38,9,40,1791,5362
1792,DKI Jakarta,2020/04/22 00:00:00+00,3383,123,322,36,301,3,2760,9,10,1792,5363
1793,Jambi,2020/04/22 00:00:00+00,13,0,1,0,0,0,12,0,8,1793,5364
1794,Jawa Barat,2020/04/22 00:00:00+00,762,6,79,4,71,3,612,9,10,1794,5365
1795,Jawa Tengah,2020/04/22 00:00:00+00,479,30,54,3,53,9,372,11,11,1795,5366
1796,Jawa Timur,2020/04/22 00:00:00+00,638,35,101,1,58,2,479,9,16,1796,5367
1797,Kalimantan Barat,2020/04/22 00:00:00+00,31,4,7,0,3,0,21,10,23,1797,5368
1798,Kalimantan Timur,2020/04/22 00:00:00+00,69,1,11,0,1,0,57,1,16,1798,5369
1799,Kalimantan Tengah,2020/04/22 00:00:00+00,82,15,9,0,4,0,69,5,11,1799,5370
1800,Kalimantan Selatan,2020/04/22 00:00:00+00,107,9,9,0,6,0,92,6,8,1800,5371
1801,Kalimantan Utara,2020/04/22 00:00:00+00,77,0,2,0,1,0,74,1,3,1801,5372
1802,Kepulauan Riau,2020/04/22 00:00:00+00,81,0,8,0,8,0,65,10,10,1802,5373
1803,Nusa Tenggara Barat,2020/04/22 00:00:00+00,108,15,11,0,4,0,93,4,10,1803,5374
1804,Sumatera Selatan,2020/04/22 00:00:00+00,89,0,5,0,3,0,81,3,6,1804,5375
1805,Sumatera Barat,2020/04/22 00:00:00+00,81,5,13,0,8,1,60,10,16,1805,5376
1806,Sulawesi Utara,2020/04/22 00:00:00+00,20,0,5,0,3,0,12,15,25,1806,5377
1807,Sumatera Utara,2020/04/22 00:00:00+00,93,9,21,8,10,1,62,11,23,1807,5378
1808,Sulawesi Tenggara,2020/04/22 00:00:00+00,37,0,4,0,2,0,31,5,11,1808,5379
1809,Sulawesi Selatan,2020/04/22 00:00:00+00,387,13,75,2,30,0,282,8,19,1809,5380
1810,Sulawesi Tengah,2020/04/22 00:00:00+00,29,2,3,0,3,0,23,10,10,1810,5381
1811,Lampung,2020/04/22 00:00:00+00,27,0,10,0,5,0,12,19,37,1811,5382
1812,Riau,2020/04/22 00:00:00+00,35,0,9,0,4,0,22,11,26,1812,5383
1813,Maluku Utara,2020/04/22 00:00:00+00,12,8,2,0,0,0,10,0,17,1813,5384
1814,Maluku,2020/04/22 00:00:00+00,17,0,10,0,0,0,7,0,59,1814,5385
1815,Papua Barat,2020/04/22 00:00:00+00,8,1,0,0,1,0,7,13,0,1815,5386
1816,Papua,2020/04/22 00:00:00+00,123,5,28,0,6,0,89,5,23,1816,5387
1817,Sulawesi Barat,2020/04/22 00:00:00+00,8,1,1,0,1,0,6,13,13,1817,5388
1818,Nusa Tenggara Timur,2020/04/22 00:00:00+00,1,0,0,0,0,0,1,0,0,1818,5389
1819,Gorontalo,2020/04/22 00:00:00+00,7,0,0,0,1,0,6,14,0,1819,5390
1820,Indonesia,2020/04/22 00:00:00+00,27,0,0,0,0,0,27,0,0,1820,5391
1821,Aceh,2020/04/23 00:00:00+00,7,0,4,0,1,0,2,14,57,1821,5392
1822,Bali,2020/04/23 00:00:00+00,167,15,55,8,4,0,108,2,33,1822,5393
1823,Banten,2020/04/23 00:00:00+00,337,0,29,0,35,0,273,10,9,1823,5394
1824,Kepulauan Bangka Belitung,2020/04/23 00:00:00+00,8,0,2,0,1,0,5,13,25,1824,5395
1825,Bengkulu,2020/04/23 00:00:00+00,8,0,1,0,1,0,6,13,13,1825,5396
1826,Daerah Istimewa Yogyakarta,2020/04/23 00:00:00+00,76,1,32,2,7,0,37,9,42,1826,5397
1827,DKI Jakarta,2020/04/23 00:00:00+00,3517,134,326,4,301,0,2890,9,9,1827,5398
1828,Jambi,2020/04/23 00:00:00+00,14,1,1,0,0,0,13,0,7,1828,5399
1829,Jawa Barat,2020/04/23 00:00:00+00,784,22,87,8,74,3,623,9,11,1829,5400
1830,Jawa Tengah,2020/04/23 00:00:00+00,538,59,54,0,53,0,431,10,10,1830,5401
1831,Jawa Timur,2020/04/23 00:00:00+00,664,26,112,11,60,2,492,9,17,1831,5402
1832,Kalimantan Barat,2020/04/23 00:00:00+00,50,19,7,0,3,0,40,6,14,1832,5403
1833,Kalimantan Timur,2020/04/23 00:00:00+00,74,5,11,0,1,0,62,1,15,1833,5404
1834,Kalimantan Tengah,2020/04/23 00:00:00+00,83,1,9,0,4,0,70,5,11,1834,5405
1835,Kalimantan Selatan,2020/04/23 00:00:00+00,114,7,9,0,6,0,99,5,8,1835,5406
1836,Kalimantan Utara,2020/04/23 00:00:00+00,77,0,2,0,1,0,74,1,3,1836,5407
1837,Kepulauan Riau,2020/04/23 00:00:00+00,83,2,8,0,8,0,67,10,10,1837,5408
1838,Nusa Tenggara Barat,2020/04/23 00:00:00+00,115,7,13,2,4,0,98,3,11,1838,5409
1839,Sumatera Selatan,2020/04/23 00:00:00+00,93,4,5,0,3,0,85,3,5,1839,5410
1840,Sumatera Barat,2020/04/23 00:00:00+00,86,5,16,3,9,1,61,10,19,1840,5411
1841,Sulawesi Utara,2020/04/23 00:00:00+00,31,11,5,0,3,0,23,10,16,1841,5412
1842,Sumatera Utara,2020/04/23 00:00:00+00,95,2,21,0,11,1,63,12,22,1842,5413
1843,Sulawesi Tenggara,2020/04/23 00:00:00+00,37,0,4,0,2,0,31,5,11,1843,5414
1844,Sulawesi Selatan,2020/04/23 00:00:00+00,397,10,80,5,34,4,283,9,20,1844,5415
1845,Sulawesi Tengah,2020/04/23 00:00:00+00,29,0,3,0,3,0,23,10,10,1845,5416
1846,Lampung,2020/04/23 00:00:00+00,38,11,10,0,5,0,23,13,26,1846,5417
1847,Riau,2020/04/23 00:00:00+00,36,1,9,0,4,0,23,11,25,1847,5418
1848,Maluku Utara,2020/04/23 00:00:00+00,14,2,2,0,0,0,12,0,14,1848,5419
1849,Maluku,2020/04/23 00:00:00+00,17,0,10,0,0,0,7,0,59,1849,5420
1850,Papua Barat,2020/04/23 00:00:00+00,13,5,0,0,1,0,12,8,0,1850,5421
1851,Papua,2020/04/23 00:00:00+00,130,7,32,4,6,0,92,5,25,1851,5422
1852,Sulawesi Barat,2020/04/23 00:00:00+00,8,0,1,0,1,0,6,13,13,1852,5423
1853,Nusa Tenggara Timur,2020/04/23 00:00:00+00,1,0,0,0,0,0,1,0,0,1853,5424
1854,Gorontalo,2020/04/23 00:00:00+00,7,0,0,0,1,0,6,14,0,1854,5425
1855,Indonesia,2020/04/23 00:00:00+00,26,-1,0,0,0,0,26,0,0,1855,5426
1856,Aceh,2020/04/24 00:00:00+00,8,1,4,0,1,0,3,13,50,1856,5427
1857,Bali,2020/04/24 00:00:00+00,177,10,55,0,4,0,118,2,31,1857,5428
1858,Banten,2020/04/24 00:00:00+00,359,22,33,4,39,4,287,11,9,1858,5429
1859,Kepulauan Bangka Belitung,2020/04/24 00:00:00+00,9,1,2,0,1,0,6,11,22,1859,5430
1860,Bengkulu,2020/04/24 00:00:00+00,8,0,1,0,1,0,6,13,13,1860,5431
1861,Daerah Istimewa Yogyakarta,2020/04/24 00:00:00+00,77,1,36,4,7,0,34,9,47,1861,5432
1862,DKI Jakarta,2020/04/24 00:00:00+00,3599,82,327,1,326,25,2946,9,9,1862,5433
1863,Jambi,2020/04/24 00:00:00+00,18,4,1,0,0,0,17,0,6,1863,5434
1864,Jawa Barat,2020/04/24 00:00:00+00,862,78,90,3,77,3,695,9,10,1864,5435
1865,Jawa Tengah,2020/04/24 00:00:00+00,575,37,58,4,54,1,463,9,10,1865,5436
1866,Jawa Timur,2020/04/24 00:00:00+00,690,26,128,16,67,7,495,10,19,1866,5437
1867,Kalimantan Barat,2020/04/24 00:00:00+00,50,0,7,0,3,0,40,6,14,1867,5438
1868,Kalimantan Timur,2020/04/24 00:00:00+00,85,11,11,0,1,0,73,1,13,1868,5439
1869,Kalimantan Tengah,2020/04/24 00:00:00+00,94,11,9,0,4,0,81,4,10,1869,5440
1870,Kalimantan Selatan,2020/04/24 00:00:00+00,132,18,10,1,6,0,116,5,8,1870,5441
1871,Kalimantan Utara,2020/04/24 00:00:00+00,77,0,2,0,1,0,74,1,3,1871,5442
1872,Kepulauan Riau,2020/04/24 00:00:00+00,83,0,9,1,8,0,66,10,11,1872,5443
1873,Nusa Tenggara Barat,2020/04/24 00:00:00+00,153,38,15,2,4,0,134,3,10,1873,5444
1874,Sumatera Selatan,2020/04/24 00:00:00+00,106,13,5,0,3,0,98,3,5,1874,5445
1875,Sumatera Barat,2020/04/24 00:00:00+00,96,10,17,1,10,1,69,10,18,1875,5446
1876,Sulawesi Utara,2020/04/24 00:00:00+00,36,5,5,0,3,0,28,8,14,1876,5447
1877,Sumatera Utara,2020/04/24 00:00:00+00,96,1,21,0,11,0,64,11,22,1877,5448
1878,Sulawesi Tenggara,2020/04/24 00:00:00+00,41,4,5,1,2,0,34,5,12,1878,5449
1879,Sulawesi Selatan,2020/04/24 00:00:00+00,420,23,81,1,35,1,304,8,19,1879,5450
1880,Sulawesi Tengah,2020/04/24 00:00:00+00,32,3,3,0,3,0,26,9,9,1880,5451
1881,Lampung,2020/04/24 00:00:00+00,38,0,10,0,5,0,23,13,26,1881,5452
1882,Riau,2020/04/24 00:00:00+00,36,0,12,3,4,0,20,11,33,1882,5453
1883,Maluku Utara,2020/04/24 00:00:00+00,14,0,2,0,0,0,12,0,14,1883,5454
1884,Maluku,2020/04/24 00:00:00+00,17,0,10,0,0,0,7,0,59,1884,5455
1885,Papua Barat,2020/04/24 00:00:00+00,15,2,0,0,1,0,14,7,0,1885,5456
1886,Papua,2020/04/24 00:00:00+00,136,6,32,0,6,0,98,4,24,1886,5457
1887,Sulawesi Barat,2020/04/24 00:00:00+00,33,25,1,0,1,0,31,3,3,1887,5458
1888,Nusa Tenggara Timur,2020/04/24 00:00:00+00,1,0,0,0,0,0,1,0,0,1888,5459
1889,Gorontalo,2020/04/24 00:00:00+00,12,5,0,0,1,0,11,8,0,1889,5460
1890,Indonesia,2020/04/24 00:00:00+00,26,0,0,0,0,0,26,0,0,1890,5461
1891,Aceh,2020/04/25 00:00:00+00,9,1,4,0,1,0,4,11,44,1891,5462
1892,Bali,2020/04/25 00:00:00+00,183,6,70,15,4,0,109,2,38,1892,5463
1893,Banten,2020/04/25 00:00:00+00,370,11,33,0,39,0,298,11,9,1893,5464
1894,Kepulauan Bangka Belitung,2020/04/25 00:00:00+00,9,0,2,0,1,0,6,11,22,1894,5465
1895,Bengkulu,2020/04/25 00:00:00+00,8,0,1,0,1,0,6,13,13,1895,5466
1896,Daerah Istimewa Yogyakarta,2020/04/25 00:00:00+00,79,2,36,0,7,0,36,9,46,1896,5467
1897,DKI Jakarta,2020/04/25 00:00:00+00,3684,85,334,7,346,20,3004,9,9,1897,5468
1898,Jambi,2020/04/25 00:00:00+00,21,3,1,0,0,0,20,0,5,1898,5469
1899,Jawa Barat,2020/04/25 00:00:00+00,907,45,93,3,77,0,737,8,10,1899,5470
1900,Jawa Tengah,2020/04/25 00:00:00+00,621,46,58,0,54,0,509,9,9,1900,5471
1901,Jawa Timur,2020/04/25 00:00:00+00,770,80,133,5,75,8,562,10,17,1901,5472
1902,Kalimantan Barat,2020/04/25 00:00:00+00,51,1,7,0,3,0,41,6,14,1902,5473
1903,Kalimantan Timur,2020/04/25 00:00:00+00,97,12,11,0,1,0,85,1,11,1903,5474
1904,Kalimantan Tengah,2020/04/25 00:00:00+00,100,6,9,0,4,0,87,4,9,1904,5475
1905,Kalimantan Selatan,2020/04/25 00:00:00+00,146,14,10,0,6,0,130,4,7,1905,5476
1906,Kalimantan Utara,2020/04/25 00:00:00+00,83,6,2,0,1,0,80,1,2,1906,5477
1907,Kepulauan Riau,2020/04/25 00:00:00+00,83,0,9,0,8,0,66,10,11,1907,5478
1908,Nusa Tenggara Barat,2020/04/25 00:00:00+00,180,27,20,5,4,0,156,2,11,1908,5479
1909,Sumatera Selatan,2020/04/25 00:00:00+00,119,13,5,0,3,0,111,3,4,1909,5480
1910,Sumatera Barat,2020/04/25 00:00:00+00,97,1,20,3,11,1,66,11,21,1910,5481
1911,Sulawesi Utara,2020/04/25 00:00:00+00,36,0,5,0,3,0,28,8,14,1911,5482
1912,Sumatera Utara,2020/04/25 00:00:00+00,105,9,21,0,12,1,72,11,20,1912,5483
1913,Sulawesi Tenggara,2020/04/25 00:00:00+00,41,0,5,0,2,0,34,5,12,1913,5484
1914,Sulawesi Selatan,2020/04/25 00:00:00+00,432,12,82,1,36,1,314,8,19,1914,5485
1915,Sulawesi Tengah,2020/04/25 00:00:00+00,36,4,3,0,3,0,30,8,8,1915,5486
1916,Lampung,2020/04/25 00:00:00+00,38,0,10,0,5,0,23,13,26,1916,5487
1917,Riau,2020/04/25 00:00:00+00,38,2,13,1,4,0,21,11,34,1917,5488
1918,Maluku Utara,2020/04/25 00:00:00+00,14,0,2,0,0,0,12,0,14,1918,5489
1919,Maluku,2020/04/25 00:00:00+00,22,5,10,0,0,0,12,0,45,1919,5490
1920,Papua Barat,2020/04/25 00:00:00+00,16,1,0,0,1,0,15,6,0,1920,5491
1921,Papua,2020/04/25 00:00:00+00,136,0,32,0,6,0,98,4,24,1921,5492
1922,Sulawesi Barat,2020/04/25 00:00:00+00,35,2,1,0,1,0,33,3,3,1922,5493
1923,Nusa Tenggara Timur,2020/04/25 00:00:00+00,1,0,0,0,0,0,1,0,0,1923,5494
1924,Gorontalo,2020/04/25 00:00:00+00,14,2,0,0,1,0,13,7,0,1924,5495
1925,Indonesia,2020/04/25 00:00:00+00,26,0,0,0,0,0,26,0,0,1925,5496
